EcologExpTime,PlateCode,C -Source,Well,OD,WellNr,Date,Time
12,18,Glucose-1-Phosphate,G2,0.039,90,13/07/2012,09:08:35
12,18,_-Ketobutyric Acid,G3,0.04,91,13/07/2012,09:08:35
12,18,Phenylethyl-amine,G4,0.04,92,13/07/2012,09:08:35
12,18,_-D-Lactose,H1,0.04,93,13/07/2012,09:08:35
12,18,D L-_-Glycerol Phosphate,H2,0.11,94,13/07/2012,09:08:35
12,18,D-Malic Acid,H3,0.04,95,13/07/2012,09:08:35
12,18,Putrescine,H4,0.042,96,13/07/2012,09:08:35
24,18,Water,A1,0.064,1,13/07/2012,20:52:15
24,18,_-Methyl-D-Glucoside,A2,0.069,2,13/07/2012,20:52:15
24,18,D-Galactonic Acid _-Lactone,A3,0.096,3,13/07/2012,20:52:15
24,18,L-Arginine,A4,0.054,4,13/07/2012,20:52:15
24,18,Pyruvic Acid Methyl Ester,B1,0.064,5,13/07/2012,20:52:15
24,18,D-Xylose,B2,0.064,6,13/07/2012,20:52:15
24,18,D-Galacturonic Acid,B3,0.082,7,13/07/2012,20:52:15
24,18,L-Asparagine,B4,0.093,8,13/07/2012,20:52:15
24,18,Tween 40,C1,0.063,9,13/07/2012,20:52:15
24,18,i-Erythritol,C2,0.064,10,13/07/2012,20:52:15
24,18,2-Hydroxy Benzoic Acid,C3,0.078,11,13/07/2012,20:52:15
24,18,L-Phenylalanine,C4,0.065,12,13/07/2012,20:52:15
24,18,Tween 80,D1,0.056,13,13/07/2012,20:52:15
24,18,D-Mannitol,D2,0.059,14,13/07/2012,20:52:15
24,18,4-Hydroxy Benzoic Acid,D3,0.063,15,13/07/2012,20:52:15
24,18,L-Serine,D4,0.128,16,13/07/2012,20:52:15
24,18,_-Cyclodextrin,E1,0.061,17,13/07/2012,20:52:15
24,18,N-Acetyl-D-Glucosamine,E2,0.062,18,13/07/2012,20:52:15
24,18,_-Hydroxybutyric Acid,E3,0.065,19,13/07/2012,20:52:15
24,18,L-Threonine,E4,0.059,20,13/07/2012,20:52:15
24,18,Glycogen,F1,0.059,21,13/07/2012,20:52:15
24,18,D-Glucosaminic Acid,F2,0.068,22,13/07/2012,20:52:15
24,18,Itaconic Acid,F3,0.113,23,13/07/2012,20:52:15
24,18,Glycyl-L-Glutamic Acid,F4,0.055,24,13/07/2012,20:52:15
24,18,D-Cellobiose,G1,0.056,25,13/07/2012,20:52:15
24,18,Glucose-1-Phosphate,G2,0.072,26,13/07/2012,20:52:15
24,18,_-Ketobutyric Acid,G3,0.068,27,13/07/2012,20:52:15
24,18,Phenylethyl-amine,G4,0.051,28,13/07/2012,20:52:15
24,18,_-D-Lactose,H1,0.068,29,13/07/2012,20:52:15
24,18,D L-_-Glycerol Phosphate,H2,0.062,30,13/07/2012,20:52:15
24,18,D-Malic Acid,H3,0.041,31,13/07/2012,20:52:15
24,18,Putrescine,H4,0.047,32,13/07/2012,20:52:15
24,18,Water,A1,0.063,33,13/07/2012,20:52:15
24,18,_-Methyl-D-Glucoside,A2,0.061,34,13/07/2012,20:52:15
24,18,D-Galactonic Acid _-Lactone,A3,0.041,35,13/07/2012,20:52:15
24,18,L-Arginine,A4,0.092,36,13/07/2012,20:52:15
24,18,Pyruvic Acid Methyl Ester,B1,0.078,37,13/07/2012,20:52:15
24,18,D-Xylose,B2,0.066,38,13/07/2012,20:52:15
24,18,D-Galacturonic Acid,B3,0.053,39,13/07/2012,20:52:15
24,18,L-Asparagine,B4,0.059,40,13/07/2012,20:52:15
24,18,Tween 40,C1,0.077,41,13/07/2012,20:52:15
24,18,i-Erythritol,C2,0.062,42,13/07/2012,20:52:15
24,18,2-Hydroxy Benzoic Acid,C3,0.051,43,13/07/2012,20:52:15
24,18,L-Phenylalanine,C4,0.064,44,13/07/2012,20:52:15
24,18,Tween 80,D1,0.082,45,13/07/2012,20:52:15
24,18,D-Mannitol,D2,0.066,46,13/07/2012,20:52:15
24,18,4-Hydroxy Benzoic Acid,D3,0.077,47,13/07/2012,20:52:15
24,18,L-Serine,D4,0.061,48,13/07/2012,20:52:15
24,18,_-Cyclodextrin,E1,0.05,49,13/07/2012,20:52:15
24,18,N-Acetyl-D-Glucosamine,E2,0.064,50,13/07/2012,20:52:15
24,18,_-Hydroxybutyric Acid,E3,0.064,51,13/07/2012,20:52:15
24,18,L-Threonine,E4,0.046,52,13/07/2012,20:52:15
24,18,Glycogen,F1,0.044,53,13/07/2012,20:52:15
24,18,D-Glucosaminic Acid,F2,0.062,54,13/07/2012,20:52:15
24,18,Itaconic Acid,F3,0.063,55,13/07/2012,20:52:15
24,18,Glycyl-L-Glutamic Acid,F4,0.044,56,13/07/2012,20:52:15
24,18,D-Cellobiose,G1,0.047,57,13/07/2012,20:52:15
24,18,Glucose-1-Phosphate,G2,0.064,58,13/07/2012,20:52:15
24,18,_-Ketobutyric Acid,G3,0.063,59,13/07/2012,20:52:15
24,18,Phenylethyl-amine,G4,0.093,60,13/07/2012,20:52:15
24,18,_-D-Lactose,H1,0.084,61,13/07/2012,20:52:15
24,18,D L-_-Glycerol Phosphate,H2,0.066,62,13/07/2012,20:52:15
24,18,D-Malic Acid,H3,0.106,63,13/07/2012,20:52:15
24,18,Putrescine,H4,0.067,64,13/07/2012,20:52:15
24,18,Water,A1,0.083,65,13/07/2012,20:52:15
24,18,_-Methyl-D-Glucoside,A2,0.067,66,13/07/2012,20:52:15
24,18,D-Galactonic Acid _-Lactone,A3,0.061,67,13/07/2012,20:52:15
24,18,L-Arginine,A4,0.064,68,13/07/2012,20:52:15
24,18,Pyruvic Acid Methyl Ester,B1,0.083,69,13/07/2012,20:52:15
24,18,D-Xylose,B2,0.12,70,13/07/2012,20:52:15
24,18,D-Galacturonic Acid,B3,0.06,71,13/07/2012,20:52:15
24,18,L-Asparagine,B4,0.07,72,13/07/2012,20:52:15
24,18,Tween 40,C1,0.064,73,13/07/2012,20:52:15
24,18,i-Erythritol,C2,0.061,74,13/07/2012,20:52:15
24,18,2-Hydroxy Benzoic Acid,C3,0.05,75,13/07/2012,20:52:15
24,18,L-Phenylalanine,C4,0.044,76,13/07/2012,20:52:15
24,18,Tween 80,D1,0.06,77,13/07/2012,20:52:15
24,18,D-Mannitol,D2,0.063,78,13/07/2012,20:52:15
24,18,4-Hydroxy Benzoic Acid,D3,0.047,79,13/07/2012,20:52:15
24,18,L-Serine,D4,0.045,80,13/07/2012,20:52:15
24,18,_-Cyclodextrin,E1,0.064,81,13/07/2012,20:52:15
24,18,N-Acetyl-D-Glucosamine,E2,0.063,82,13/07/2012,20:52:15
24,18,_-Hydroxybutyric Acid,E3,0.049,83,13/07/2012,20:52:15
24,18,L-Threonine,E4,0.046,84,13/07/2012,20:52:15
24,18,Glycogen,F1,0.064,85,13/07/2012,20:52:15
24,18,D-Glucosaminic Acid,F2,0.073,86,13/07/2012,20:52:15
24,18,Itaconic Acid,F3,0.049,87,13/07/2012,20:52:15
24,18,Glycyl-L-Glutamic Acid,F4,0.054,88,13/07/2012,20:52:15
24,18,D-Cellobiose,G1,0.065,89,13/07/2012,20:52:15
24,18,Glucose-1-Phosphate,G2,0.07,90,13/07/2012,20:52:15
24,18,_-Ketobutyric Acid,G3,0.052,91,13/07/2012,20:52:15
24,18,Phenylethyl-amine,G4,0.06,92,13/07/2012,20:52:15
24,18,_-D-Lactose,H1,0.061,93,13/07/2012,20:52:15
24,18,D L-_-Glycerol Phosphate,H2,0.101,94,13/07/2012,20:52:15
24,18,D-Malic Acid,H3,0.052,95,13/07/2012,20:52:15
24,18,Putrescine,H4,0.062,96,13/07/2012,20:52:15
40,18,Water,A1,0.056,1,14/07/2012,13:53:06
40,18,_-Methyl-D-Glucoside,A2,0.063,2,14/07/2012,13:53:06
40,18,D-Galactonic Acid _-Lactone,A3,0.482,3,14/07/2012,13:53:06
40,18,L-Arginine,A4,0.203,4,14/07/2012,13:53:06
40,18,Pyruvic Acid Methyl Ester,B1,0.058,5,14/07/2012,13:53:06
40,18,D-Xylose,B2,0.063,6,14/07/2012,13:53:06
40,18,D-Galacturonic Acid,B3,0.444,7,14/07/2012,13:53:06
40,18,L-Asparagine,B4,0.24,8,14/07/2012,13:53:06
40,18,Tween 40,C1,0.057,9,14/07/2012,13:53:06
40,18,i-Erythritol,C2,0.059,10,14/07/2012,13:53:06
40,18,2-Hydroxy Benzoic Acid,C3,0.422,11,14/07/2012,13:53:06
40,18,L-Phenylalanine,C4,0.272,12,14/07/2012,13:53:06
40,18,Tween 80,D1,0.189,13,14/07/2012,13:53:06
40,18,D-Mannitol,D2,0.058,14,14/07/2012,13:53:06
40,18,4-Hydroxy Benzoic Acid,D3,0.372,15,14/07/2012,13:53:06
40,18,L-Serine,D4,0.646,16,14/07/2012,13:53:06
40,18,_-Cyclodextrin,E1,0.214,17,14/07/2012,13:53:06
40,18,N-Acetyl-D-Glucosamine,E2,0.061,18,14/07/2012,13:53:06
40,18,_-Hydroxybutyric Acid,E3,0.336,19,14/07/2012,13:53:06
40,18,L-Threonine,E4,0.465,20,14/07/2012,13:53:06
40,18,Glycogen,F1,0.19,21,14/07/2012,13:53:06
40,18,D-Glucosaminic Acid,F2,0.055,22,14/07/2012,13:53:06
40,18,Itaconic Acid,F3,0.477,23,14/07/2012,13:53:06
40,18,Glycyl-L-Glutamic Acid,F4,0.479,24,14/07/2012,13:53:06
40,18,D-Cellobiose,G1,0.325,25,14/07/2012,13:53:06
40,18,Glucose-1-Phosphate,G2,0.088,26,14/07/2012,13:53:06
40,18,_-Ketobutyric Acid,G3,0.077,27,14/07/2012,13:53:06
40,18,Phenylethyl-amine,G4,0.085,28,14/07/2012,13:53:06
40,18,_-D-Lactose,H1,0.263,29,14/07/2012,13:53:06
40,18,D L-_-Glycerol Phosphate,H2,0.08,30,14/07/2012,13:53:06
40,18,D-Malic Acid,H3,0.054,31,14/07/2012,13:53:06
40,18,Putrescine,H4,0.082,32,14/07/2012,13:53:06
40,18,Water,A1,0.348,33,14/07/2012,13:53:06
40,18,_-Methyl-D-Glucoside,A2,0.081,34,14/07/2012,13:53:06
40,18,D-Galactonic Acid _-Lactone,A3,0.053,35,14/07/2012,13:53:06
40,18,L-Arginine,A4,0.113,36,14/07/2012,13:53:06
40,18,Pyruvic Acid Methyl Ester,B1,0.443,37,14/07/2012,13:53:06
40,18,D-Xylose,B2,0.242,38,14/07/2012,13:53:06
40,18,D-Galacturonic Acid,B3,0.236,39,14/07/2012,13:53:06
40,18,L-Asparagine,B4,0.272,40,14/07/2012,13:53:06
40,18,Tween 40,C1,0.454,41,14/07/2012,13:53:06
40,18,i-Erythritol,C2,0.257,42,14/07/2012,13:53:06
40,18,2-Hydroxy Benzoic Acid,C3,0.227,43,14/07/2012,13:53:06
40,18,L-Phenylalanine,C4,0.266,44,14/07/2012,13:53:06
40,18,Tween 80,D1,0.461,45,14/07/2012,13:53:06
40,18,D-Mannitol,D2,0.259,46,14/07/2012,13:53:06
40,18,4-Hydroxy Benzoic Acid,D3,0.245,47,14/07/2012,13:53:06
40,18,L-Serine,D4,0.306,48,14/07/2012,13:53:06
40,18,_-Cyclodextrin,E1,0.063,49,14/07/2012,13:53:06
40,18,N-Acetyl-D-Glucosamine,E2,0.171,50,14/07/2012,13:53:06
40,18,_-Hydroxybutyric Acid,E3,0.062,51,14/07/2012,13:53:06
40,18,L-Threonine,E4,0.066,52,14/07/2012,13:53:06
40,18,Glycogen,F1,0.065,53,14/07/2012,13:53:06
40,18,D-Glucosaminic Acid,F2,0.169,54,14/07/2012,13:53:06
40,18,Itaconic Acid,F3,0.062,55,14/07/2012,13:53:06
40,18,Glycyl-L-Glutamic Acid,F4,0.065,56,14/07/2012,13:53:06
40,18,D-Cellobiose,G1,0.068,57,14/07/2012,13:53:06
40,18,Glucose-1-Phosphate,G2,0.131,58,14/07/2012,13:53:06
40,18,_-Ketobutyric Acid,G3,0.063,59,14/07/2012,13:53:06
40,18,Phenylethyl-amine,G4,0.107,60,14/07/2012,13:53:06
40,18,_-D-Lactose,H1,0.093,61,14/07/2012,13:53:06
40,18,D L-_-Glycerol Phosphate,H2,0.172,62,14/07/2012,13:53:06
40,18,D-Malic Acid,H3,0.34,63,14/07/2012,13:53:06
40,18,Putrescine,H4,0.124,64,14/07/2012,13:53:06
40,18,Water,A1,0.089,65,14/07/2012,13:53:06
40,18,_-Methyl-D-Glucoside,A2,0.185,66,14/07/2012,13:53:06
40,18,D-Galactonic Acid _-Lactone,A3,0.294,67,14/07/2012,13:53:06
40,18,L-Arginine,A4,0.108,68,14/07/2012,13:53:06
40,18,Pyruvic Acid Methyl Ester,B1,0.089,69,14/07/2012,13:53:06
40,18,D-Xylose,B2,0.242,70,14/07/2012,13:53:06
40,18,D-Galacturonic Acid,B3,0.299,71,14/07/2012,13:53:06
40,18,L-Asparagine,B4,0.113,72,14/07/2012,13:53:06
40,18,Tween 40,C1,0.059,73,14/07/2012,13:53:06
40,18,i-Erythritol,C2,0.059,74,14/07/2012,13:53:06
40,18,2-Hydroxy Benzoic Acid,C3,0.073,75,14/07/2012,13:53:06
40,18,L-Phenylalanine,C4,0.064,76,14/07/2012,13:53:06
40,18,Tween 80,D1,0.069,77,14/07/2012,13:53:06
40,18,D-Mannitol,D2,0.06,78,14/07/2012,13:53:06
40,18,4-Hydroxy Benzoic Acid,D3,0.07,79,14/07/2012,13:53:06
40,18,L-Serine,D4,0.064,80,14/07/2012,13:53:06
40,18,_-Cyclodextrin,E1,0.068,81,14/07/2012,13:53:06
40,18,N-Acetyl-D-Glucosamine,E2,0.063,82,14/07/2012,13:53:06
40,18,_-Hydroxybutyric Acid,E3,0.076,83,14/07/2012,13:53:06
40,18,L-Threonine,E4,0.062,84,14/07/2012,13:53:06
40,18,Glycogen,F1,0.058,85,14/07/2012,13:53:06
40,18,D-Glucosaminic Acid,F2,0.235,86,14/07/2012,13:53:06
40,18,Itaconic Acid,F3,0.143,87,14/07/2012,13:53:06
40,18,Glycyl-L-Glutamic Acid,F4,0.114,88,14/07/2012,13:53:06
40,18,D-Cellobiose,G1,0.058,89,14/07/2012,13:53:06
40,18,Glucose-1-Phosphate,G2,0.203,90,14/07/2012,13:53:06
40,18,_-Ketobutyric Acid,G3,0.186,91,14/07/2012,13:53:06
40,18,Phenylethyl-amine,G4,0.138,92,14/07/2012,13:53:06
40,18,_-D-Lactose,H1,0.06,93,14/07/2012,13:53:06
40,18,D L-_-Glycerol Phosphate,H2,0.251,94,14/07/2012,13:53:06
40,18,D-Malic Acid,H3,0.141,95,14/07/2012,13:53:06
40,18,Putrescine,H4,0.156,96,14/07/2012,13:53:06
49,18,Water,A1,0.054,1,14/07/2012,21:54:37
49,18,_-Methyl-D-Glucoside,A2,0.062,2,14/07/2012,21:54:37
49,18,D-Galactonic Acid _-Lactone,A3,0.612,3,14/07/2012,21:54:37
49,18,L-Arginine,A4,0.311,4,14/07/2012,21:54:37
49,18,Pyruvic Acid Methyl Ester,B1,0.057,5,14/07/2012,21:54:37
49,18,D-Xylose,B2,0.06,6,14/07/2012,21:54:37
49,18,D-Galacturonic Acid,B3,0.589,7,14/07/2012,21:54:37
49,18,L-Asparagine,B4,0.373,8,14/07/2012,21:54:37
49,18,Tween 40,C1,0.055,9,14/07/2012,21:54:37
49,18,i-Erythritol,C2,0.058,10,14/07/2012,21:54:37
49,18,2-Hydroxy Benzoic Acid,C3,0.559,11,14/07/2012,21:54:37
49,18,L-Phenylalanine,C4,0.442,12,14/07/2012,21:54:37
49,18,Tween 80,D1,0.286,13,14/07/2012,21:54:37
49,18,D-Mannitol,D2,0.059,14,14/07/2012,21:54:37
49,18,4-Hydroxy Benzoic Acid,D3,0.616,15,14/07/2012,21:54:37
49,18,L-Serine,D4,0.785,16,14/07/2012,21:54:37
49,18,_-Cyclodextrin,E1,0.288,17,14/07/2012,21:54:37
49,18,N-Acetyl-D-Glucosamine,E2,0.061,18,14/07/2012,21:54:37
49,18,_-Hydroxybutyric Acid,E3,0.565,19,14/07/2012,21:54:37
49,18,L-Threonine,E4,0.599,20,14/07/2012,21:54:37
49,18,Glycogen,F1,0.264,21,14/07/2012,21:54:37
49,18,D-Glucosaminic Acid,F2,0.077,22,14/07/2012,21:54:37
49,18,Itaconic Acid,F3,0.768,23,14/07/2012,21:54:37
49,18,Glycyl-L-Glutamic Acid,F4,0.615,24,14/07/2012,21:54:37
49,18,D-Cellobiose,G1,0.44,25,14/07/2012,21:54:37
49,18,Glucose-1-Phosphate,G2,0.114,26,14/07/2012,21:54:37
49,18,_-Ketobutyric Acid,G3,0.076,27,14/07/2012,21:54:37
49,18,Phenylethyl-amine,G4,0.092,28,14/07/2012,21:54:37
49,18,_-D-Lactose,H1,0.469,29,14/07/2012,21:54:37
49,18,D L-_-Glycerol Phosphate,H2,0.101,30,14/07/2012,21:54:37
49,18,D-Malic Acid,H3,0.054,31,14/07/2012,21:54:37
49,18,Putrescine,H4,0.088,32,14/07/2012,21:54:37
49,18,Water,A1,0.457,33,14/07/2012,21:54:37
49,18,_-Methyl-D-Glucoside,A2,0.104,34,14/07/2012,21:54:37
49,18,D-Galactonic Acid _-Lactone,A3,0.052,35,14/07/2012,21:54:37
49,18,L-Arginine,A4,0.117,36,14/07/2012,21:54:37
49,18,Pyruvic Acid Methyl Ester,B1,0.513,37,14/07/2012,21:54:37
49,18,D-Xylose,B2,0.339,38,14/07/2012,21:54:37
49,18,D-Galacturonic Acid,B3,0.308,39,14/07/2012,21:54:37
49,18,L-Asparagine,B4,0.367,40,14/07/2012,21:54:37
49,18,Tween 40,C1,0.502,41,14/07/2012,21:54:37
49,18,i-Erythritol,C2,0.339,42,14/07/2012,21:54:37
49,18,2-Hydroxy Benzoic Acid,C3,0.29,43,14/07/2012,21:54:37
49,18,L-Phenylalanine,C4,0.375,44,14/07/2012,21:54:37
49,18,Tween 80,D1,0.532,45,14/07/2012,21:54:37
49,18,D-Mannitol,D2,0.359,46,14/07/2012,21:54:37
49,18,4-Hydroxy Benzoic Acid,D3,0.304,47,14/07/2012,21:54:37
49,18,L-Serine,D4,0.38,48,14/07/2012,21:54:37
49,18,_-Cyclodextrin,E1,0.06,49,14/07/2012,21:54:37
49,18,N-Acetyl-D-Glucosamine,E2,0.281,50,14/07/2012,21:54:37
49,18,_-Hydroxybutyric Acid,E3,0.062,51,14/07/2012,21:54:37
49,18,L-Threonine,E4,0.067,52,14/07/2012,21:54:37
49,18,Glycogen,F1,0.064,53,14/07/2012,21:54:37
49,18,D-Glucosaminic Acid,F2,0.27,54,14/07/2012,21:54:37
49,18,Itaconic Acid,F3,0.061,55,14/07/2012,21:54:37
49,18,Glycyl-L-Glutamic Acid,F4,0.065,56,14/07/2012,21:54:37
49,18,D-Cellobiose,G1,0.065,57,14/07/2012,21:54:37
49,18,Glucose-1-Phosphate,G2,0.244,58,14/07/2012,21:54:37
49,18,_-Ketobutyric Acid,G3,0.061,59,14/07/2012,21:54:37
49,18,Phenylethyl-amine,G4,0.102,60,14/07/2012,21:54:37
49,18,_-D-Lactose,H1,0.089,61,14/07/2012,21:54:37
49,18,D L-_-Glycerol Phosphate,H2,0.324,62,14/07/2012,21:54:37
49,18,D-Malic Acid,H3,0.425,63,14/07/2012,21:54:37
49,18,Putrescine,H4,0.135,64,14/07/2012,21:54:37
49,18,Water,A1,0.119,65,14/07/2012,21:54:37
49,18,_-Methyl-D-Glucoside,A2,0.326,66,14/07/2012,21:54:37
49,18,D-Galactonic Acid _-Lactone,A3,0.371,67,14/07/2012,21:54:37
49,18,L-Arginine,A4,0.179,68,14/07/2012,21:54:37
49,18,Pyruvic Acid Methyl Ester,B1,0.088,69,14/07/2012,21:54:37
49,18,D-Xylose,B2,0.372,70,14/07/2012,21:54:37
49,18,D-Galacturonic Acid,B3,0.375,71,14/07/2012,21:54:37
49,18,L-Asparagine,B4,0.139,72,14/07/2012,21:54:37
49,18,Tween 40,C1,0.062,73,14/07/2012,21:54:37
49,18,i-Erythritol,C2,0.057,74,14/07/2012,21:54:37
49,18,2-Hydroxy Benzoic Acid,C3,0.099,75,14/07/2012,21:54:37
49,18,L-Phenylalanine,C4,0.064,76,14/07/2012,21:54:37
49,18,Tween 80,D1,0.077,77,14/07/2012,21:54:37
49,18,D-Mannitol,D2,0.059,78,14/07/2012,21:54:37
49,18,4-Hydroxy Benzoic Acid,D3,0.088,79,14/07/2012,21:54:37
49,18,L-Serine,D4,0.062,80,14/07/2012,21:54:37
49,18,_-Cyclodextrin,E1,0.07,81,14/07/2012,21:54:37
49,18,N-Acetyl-D-Glucosamine,E2,0.061,82,14/07/2012,21:54:37
49,18,_-Hydroxybutyric Acid,E3,0.095,83,14/07/2012,21:54:37
49,18,L-Threonine,E4,0.06,84,14/07/2012,21:54:37
49,18,Glycogen,F1,0.056,85,14/07/2012,21:54:37
49,18,D-Glucosaminic Acid,F2,0.247,86,14/07/2012,21:54:37
49,18,Itaconic Acid,F3,0.363,87,14/07/2012,21:54:37
49,18,Glycyl-L-Glutamic Acid,F4,0.202,88,14/07/2012,21:54:37
49,18,D-Cellobiose,G1,0.055,89,14/07/2012,21:54:37
49,18,Glucose-1-Phosphate,G2,0.247,90,14/07/2012,21:54:37
49,18,_-Ketobutyric Acid,G3,0.372,91,14/07/2012,21:54:37
49,18,Phenylethyl-amine,G4,0.23,92,14/07/2012,21:54:37
49,18,_-D-Lactose,H1,0.057,93,14/07/2012,21:54:37
49,18,D L-_-Glycerol Phosphate,H2,0.271,94,14/07/2012,21:54:37
49,18,D-Malic Acid,H3,0.463,95,14/07/2012,21:54:37
49,18,Putrescine,H4,0.242,96,14/07/2012,21:54:37
60,18,Water,A1,0.054,1,15/07/2012,08:27:21
60,18,_-Methyl-D-Glucoside,A2,0.061,2,15/07/2012,08:27:21
60,18,D-Galactonic Acid _-Lactone,A3,0.75,3,15/07/2012,08:27:21
60,18,L-Arginine,A4,0.421,4,15/07/2012,08:27:21
60,18,Pyruvic Acid Methyl Ester,B1,0.055,5,15/07/2012,08:27:21
60,18,D-Xylose,B2,0.059,6,15/07/2012,08:27:21
60,18,D-Galacturonic Acid,B3,0.714,7,15/07/2012,08:27:21
60,18,L-Asparagine,B4,0.38,8,15/07/2012,08:27:21
60,18,Tween 40,C1,0.054,9,15/07/2012,08:27:21
60,18,i-Erythritol,C2,0.059,10,15/07/2012,08:27:21
60,18,2-Hydroxy Benzoic Acid,C3,0.716,11,15/07/2012,08:27:21
60,18,L-Phenylalanine,C4,0.533,12,15/07/2012,08:27:21
60,18,Tween 80,D1,0.355,13,15/07/2012,08:27:21
60,18,D-Mannitol,D2,0.058,14,15/07/2012,08:27:21
60,18,4-Hydroxy Benzoic Acid,D3,0.93,15,15/07/2012,08:27:21
60,18,L-Serine,D4,0.889,16,15/07/2012,08:27:21
60,18,_-Cyclodextrin,E1,0.352,17,15/07/2012,08:27:21
60,18,N-Acetyl-D-Glucosamine,E2,0.061,18,15/07/2012,08:27:21
60,18,_-Hydroxybutyric Acid,E3,0.858,19,15/07/2012,08:27:21
60,18,L-Threonine,E4,0.737,20,15/07/2012,08:27:21
60,18,Glycogen,F1,0.334,21,15/07/2012,08:27:21
60,18,D-Glucosaminic Acid,F2,0.09,22,15/07/2012,08:27:21
60,18,Itaconic Acid,F3,1.085,23,15/07/2012,08:27:21
60,18,Glycyl-L-Glutamic Acid,F4,0.736,24,15/07/2012,08:27:21
60,18,D-Cellobiose,G1,0.579,25,15/07/2012,08:27:21
60,18,Glucose-1-Phosphate,G2,0.216,26,15/07/2012,08:27:21
60,18,_-Ketobutyric Acid,G3,0.077,27,15/07/2012,08:27:21
60,18,Phenylethyl-amine,G4,0.109,28,15/07/2012,08:27:21
60,18,_-D-Lactose,H1,0.606,29,15/07/2012,08:27:21
60,18,D L-_-Glycerol Phosphate,H2,0.205,30,15/07/2012,08:27:21
60,18,D-Malic Acid,H3,0.054,31,15/07/2012,08:27:21
60,18,Putrescine,H4,0.105,32,15/07/2012,08:27:21
60,18,Water,A1,0.569,33,15/07/2012,08:27:21
60,18,_-Methyl-D-Glucoside,A2,0.196,34,15/07/2012,08:27:21
60,18,D-Galactonic Acid _-Lactone,A3,0.052,35,15/07/2012,08:27:21
60,18,L-Arginine,A4,0.134,36,15/07/2012,08:27:21
60,18,Pyruvic Acid Methyl Ester,B1,0.6,37,15/07/2012,08:27:21
60,18,D-Xylose,B2,0.416,38,15/07/2012,08:27:21
60,18,D-Galacturonic Acid,B3,0.377,39,15/07/2012,08:27:21
60,18,L-Asparagine,B4,0.448,40,15/07/2012,08:27:21
60,18,Tween 40,C1,0.576,41,15/07/2012,08:27:21
60,18,i-Erythritol,C2,0.426,42,15/07/2012,08:27:21
60,18,2-Hydroxy Benzoic Acid,C3,0.356,43,15/07/2012,08:27:21
60,18,L-Phenylalanine,C4,0.452,44,15/07/2012,08:27:21
60,18,Tween 80,D1,0.588,45,15/07/2012,08:27:21
60,18,D-Mannitol,D2,0.444,46,15/07/2012,08:27:21
60,18,4-Hydroxy Benzoic Acid,D3,0.376,47,15/07/2012,08:27:21
60,18,L-Serine,D4,0.428,48,15/07/2012,08:27:21
60,18,_-Cyclodextrin,E1,0.06,49,15/07/2012,08:27:21
60,18,N-Acetyl-D-Glucosamine,E2,0.323,50,15/07/2012,08:27:21
60,18,_-Hydroxybutyric Acid,E3,0.065,51,15/07/2012,08:27:21
60,18,L-Threonine,E4,0.066,52,15/07/2012,08:27:21
60,18,Glycogen,F1,0.063,53,15/07/2012,08:27:21
60,18,D-Glucosaminic Acid,F2,0.314,54,15/07/2012,08:27:21
60,18,Itaconic Acid,F3,0.063,55,15/07/2012,08:27:21
60,18,Glycyl-L-Glutamic Acid,F4,0.064,56,15/07/2012,08:27:21
60,18,D-Cellobiose,G1,0.064,57,15/07/2012,08:27:21
60,18,Glucose-1-Phosphate,G2,0.311,58,15/07/2012,08:27:21
60,18,_-Ketobutyric Acid,G3,0.066,59,15/07/2012,08:27:21
60,18,Phenylethyl-amine,G4,0.102,60,15/07/2012,08:27:21
60,18,_-D-Lactose,H1,0.089,61,15/07/2012,08:27:21
60,18,D L-_-Glycerol Phosphate,H2,0.375,62,15/07/2012,08:27:21
60,18,D-Malic Acid,H3,0.483,63,15/07/2012,08:27:21
60,18,Putrescine,H4,0.193,64,15/07/2012,08:27:21
60,18,Water,A1,0.145,65,15/07/2012,08:27:21
60,18,_-Methyl-D-Glucoside,A2,0.388,66,15/07/2012,08:27:21
60,18,D-Galactonic Acid _-Lactone,A3,0.418,67,15/07/2012,08:27:21
60,18,L-Arginine,A4,0.271,68,15/07/2012,08:27:21
60,18,Pyruvic Acid Methyl Ester,B1,0.087,69,15/07/2012,08:27:21
60,18,D-Xylose,B2,0.401,70,15/07/2012,08:27:21
60,18,D-Galacturonic Acid,B3,0.439,71,15/07/2012,08:27:21
60,18,L-Asparagine,B4,0.216,72,15/07/2012,08:27:21
60,18,Tween 40,C1,0.082,73,15/07/2012,08:27:21
60,18,i-Erythritol,C2,0.057,74,15/07/2012,08:27:21
60,18,2-Hydroxy Benzoic Acid,C3,0.217,75,15/07/2012,08:27:21
60,18,L-Phenylalanine,C4,0.063,76,15/07/2012,08:27:21
60,18,Tween 80,D1,0.22,77,15/07/2012,08:27:21
60,18,D-Mannitol,D2,0.059,78,15/07/2012,08:27:21
60,18,4-Hydroxy Benzoic Acid,D3,0.202,79,15/07/2012,08:27:21
60,18,L-Serine,D4,0.062,80,15/07/2012,08:27:21
60,18,_-Cyclodextrin,E1,0.077,81,15/07/2012,08:27:21
60,18,N-Acetyl-D-Glucosamine,E2,0.061,82,15/07/2012,08:27:21
60,18,_-Hydroxybutyric Acid,E3,0.222,83,15/07/2012,08:27:21
60,18,L-Threonine,E4,0.06,84,15/07/2012,08:27:21
