EcologExpTime,PlateCode,C -Source,Well,OD700,WellNr,Date,Time
0,32,D L-_-Glycerol Phosphate,H2,0.039,62,14/06/2012,21:20:15
0,32,D-Malic Acid,H3,0.039,63,14/06/2012,21:20:15
0,32,Putrescine,H4,0.043,64,14/06/2012,21:20:15
0,32,Water,A1,0.048,65,14/06/2012,21:20:15
0,32,_-Methyl-D-Glucoside,A2,0.042,66,14/06/2012,21:20:15
0,32,D-Galactonic Acid _-Lactone,A3,0.045,67,14/06/2012,21:20:15
0,32,L-Arginine,A4,0.042,68,14/06/2012,21:20:15
0,32,Pyruvic Acid Methyl Ester,B1,0.047,69,14/06/2012,21:20:15
0,32,D-Xylose,B2,0.059,70,14/06/2012,21:20:15
0,32,D-Galacturonic Acid,B3,0.043,71,14/06/2012,21:20:15
0,32,L-Asparagine,B4,0.049,72,14/06/2012,21:20:15
0,32,Tween 40,C1,0.04,73,14/06/2012,21:20:15
0,32,i-Erythritol,C2,0.041,74,14/06/2012,21:20:15
0,32,2-Hydroxy Benzoic Acid,C3,0.044,75,14/06/2012,21:20:15
0,32,L-Phenylalanine,C4,0.048,76,14/06/2012,21:20:15
0,32,Tween 80,D1,0.041,77,14/06/2012,21:20:15
0,32,D-Mannitol,D2,0.041,78,14/06/2012,21:20:15
0,32,4-Hydroxy Benzoic Acid,D3,0.092,79,14/06/2012,21:20:15
0,32,L-Serine,D4,0.1,80,14/06/2012,21:20:15
0,32,_-Cyclodextrin,E1,0.045,81,14/06/2012,21:20:15
0,32,N-Acetyl-D-Glucosamine,E2,0.095,82,14/06/2012,21:20:15
0,32,_-Hydroxybutyric Acid,E3,0.059,83,14/06/2012,21:20:15
0,32,L-Threonine,E4,0.047,84,14/06/2012,21:20:15
0,32,Glycogen,F1,0.039,85,14/06/2012,21:20:15
0,32,D-Glucosaminic Acid,F2,0.039,86,14/06/2012,21:20:15
0,32,Itaconic Acid,F3,0.039,87,14/06/2012,21:20:15
0,32,Glycyl-L-Glutamic Acid,F4,0.039,88,14/06/2012,21:20:15
0,32,D-Cellobiose,G1,0.04,89,14/06/2012,21:20:15
0,32,Glucose-1-Phosphate,G2,0.039,90,14/06/2012,21:20:15
0,32,_-Ketobutyric Acid,G3,0.038,91,14/06/2012,21:20:15
0,32,Phenylethyl-amine,G4,0.04,92,14/06/2012,21:20:15
0,32,_-D-Lactose,H1,0.039,93,14/06/2012,21:20:15
0,32,D L-_-Glycerol Phosphate,H2,0.169,94,14/06/2012,21:20:15
0,32,D-Malic Acid,H3,0.04,95,14/06/2012,21:20:15
0,32,Putrescine,H4,0.044,96,14/06/2012,21:20:15
13,32,Water,A1,0.046,1,15/06/2012,12:28:54
13,32,_-Methyl-D-Glucoside,A2,0.049,2,15/06/2012,12:28:54
13,32,D-Galactonic Acid _-Lactone,A3,0.04,3,15/06/2012,12:28:54
13,32,L-Arginine,A4,0.046,4,15/06/2012,12:28:54
13,32,Pyruvic Acid Methyl Ester,B1,0.044,5,15/06/2012,12:28:54
13,32,D-Xylose,B2,0.041,6,15/06/2012,12:28:54
13,32,D-Galacturonic Acid,B3,0.045,7,15/06/2012,12:28:54
13,32,L-Asparagine,B4,0.071,8,15/06/2012,12:28:54
13,32,Tween 40,C1,0.046,9,15/06/2012,12:28:54
13,32,i-Erythritol,C2,0.045,10,15/06/2012,12:28:54
13,32,2-Hydroxy Benzoic Acid,C3,0.045,11,15/06/2012,12:28:54
13,32,L-Phenylalanine,C4,0.047,12,15/06/2012,12:28:54
13,32,Tween 80,D1,0.042,13,15/06/2012,12:28:54
13,32,D-Mannitol,D2,0.055,14,15/06/2012,12:28:54
13,32,4-Hydroxy Benzoic Acid,D3,0.04,15,15/06/2012,12:28:54
13,32,L-Serine,D4,0.043,16,15/06/2012,12:28:54
13,32,_-Cyclodextrin,E1,0.043,17,15/06/2012,12:28:54
13,32,N-Acetyl-D-Glucosamine,E2,0.057,18,15/06/2012,12:28:54
13,32,_-Hydroxybutyric Acid,E3,0.044,19,15/06/2012,12:28:54
13,32,L-Threonine,E4,0.042,20,15/06/2012,12:28:54
13,32,Glycogen,F1,0.044,21,15/06/2012,12:28:54
13,32,D-Glucosaminic Acid,F2,0.076,22,15/06/2012,12:28:54
13,32,Itaconic Acid,F3,0.078,23,15/06/2012,12:28:54
13,32,Glycyl-L-Glutamic Acid,F4,0.046,24,15/06/2012,12:28:54
13,32,D-Cellobiose,G1,0.152,25,15/06/2012,12:28:54
13,32,Glucose-1-Phosphate,G2,0.042,26,15/06/2012,12:28:54
13,32,_-Ketobutyric Acid,G3,0.076,27,15/06/2012,12:28:54
13,32,Phenylethyl-amine,G4,0.044,28,15/06/2012,12:28:54
13,32,_-D-Lactose,H1,0.052,29,15/06/2012,12:28:54
13,32,D L-_-Glycerol Phosphate,H2,0.041,30,15/06/2012,12:28:54
13,32,D-Malic Acid,H3,0.063,31,15/06/2012,12:28:54
13,32,Putrescine,H4,0.043,32,15/06/2012,12:28:54
13,32,Water,A1,0.156,33,15/06/2012,12:28:54
13,32,_-Methyl-D-Glucoside,A2,0.043,34,15/06/2012,12:28:54
13,32,D-Galactonic Acid _-Lactone,A3,0.042,35,15/06/2012,12:28:54
13,32,L-Arginine,A4,0.075,36,15/06/2012,12:28:54
13,32,Pyruvic Acid Methyl Ester,B1,0.077,37,15/06/2012,12:28:54
13,32,D-Xylose,B2,0.045,38,15/06/2012,12:28:54
13,32,D-Galacturonic Acid,B3,0.048,39,15/06/2012,12:28:54
13,32,L-Asparagine,B4,0.044,40,15/06/2012,12:28:54
13,32,Tween 40,C1,0.079,41,15/06/2012,12:28:54
13,32,i-Erythritol,C2,0.043,42,15/06/2012,12:28:54
13,32,2-Hydroxy Benzoic Acid,C3,0.043,43,15/06/2012,12:28:54
13,32,L-Phenylalanine,C4,0.043,44,15/06/2012,12:28:54
13,32,Tween 80,D1,0.07,45,15/06/2012,12:28:54
13,32,D-Mannitol,D2,0.045,46,15/06/2012,12:28:54
13,32,4-Hydroxy Benzoic Acid,D3,0.052,47,15/06/2012,12:28:54
13,32,L-Serine,D4,0.046,48,15/06/2012,12:28:54
13,32,_-Cyclodextrin,E1,0.046,49,15/06/2012,12:28:54
13,32,N-Acetyl-D-Glucosamine,E2,0.042,50,15/06/2012,12:28:54
13,32,_-Hydroxybutyric Acid,E3,0.044,51,15/06/2012,12:28:54
13,32,L-Threonine,E4,0.043,52,15/06/2012,12:28:54
13,32,Glycogen,F1,0.045,53,15/06/2012,12:28:54
13,32,D-Glucosaminic Acid,F2,0.045,54,15/06/2012,12:28:54
13,32,Itaconic Acid,F3,0.051,55,15/06/2012,12:28:54
13,32,Glycyl-L-Glutamic Acid,F4,0.042,56,15/06/2012,12:28:54
13,32,D-Cellobiose,G1,0.046,57,15/06/2012,12:28:54
13,32,Glucose-1-Phosphate,G2,0.055,58,15/06/2012,12:28:54
13,32,_-Ketobutyric Acid,G3,0.052,59,15/06/2012,12:28:54
13,32,Phenylethyl-amine,G4,0.061,60,15/06/2012,12:28:54
13,32,_-D-Lactose,H1,0.054,61,15/06/2012,12:28:54
13,32,D L-_-Glycerol Phosphate,H2,0.043,62,15/06/2012,12:28:54
13,32,D-Malic Acid,H3,0.042,63,15/06/2012,12:28:54
13,32,Putrescine,H4,0.045,64,15/06/2012,12:28:54
13,32,Water,A1,0.052,65,15/06/2012,12:28:54
13,32,_-Methyl-D-Glucoside,A2,0.044,66,15/06/2012,12:28:54
13,32,D-Galactonic Acid _-Lactone,A3,0.047,67,15/06/2012,12:28:54
13,32,L-Arginine,A4,0.045,68,15/06/2012,12:28:54
13,32,Pyruvic Acid Methyl Ester,B1,0.051,69,15/06/2012,12:28:54
13,32,D-Xylose,B2,0.053,70,15/06/2012,12:28:54
13,32,D-Galacturonic Acid,B3,0.043,71,15/06/2012,12:28:54
13,32,L-Asparagine,B4,0.051,72,15/06/2012,12:28:54
13,32,Tween 40,C1,0.043,73,15/06/2012,12:28:54
13,32,i-Erythritol,C2,0.044,74,15/06/2012,12:28:54
13,32,2-Hydroxy Benzoic Acid,C3,0.041,75,15/06/2012,12:28:54
13,32,L-Phenylalanine,C4,0.042,76,15/06/2012,12:28:54
13,32,Tween 80,D1,0.045,77,15/06/2012,12:28:54
13,32,D-Mannitol,D2,0.043,78,15/06/2012,12:28:54
13,32,4-Hydroxy Benzoic Acid,D3,0.042,79,15/06/2012,12:28:54
13,32,L-Serine,D4,0.259,80,15/06/2012,12:28:54
13,32,_-Cyclodextrin,E1,0.048,81,15/06/2012,12:28:54
13,32,N-Acetyl-D-Glucosamine,E2,0.095,82,15/06/2012,12:28:54
13,32,_-Hydroxybutyric Acid,E3,0.045,83,15/06/2012,12:28:54
13,32,L-Threonine,E4,0.044,84,15/06/2012,12:28:54
13,32,Glycogen,F1,0.043,85,15/06/2012,12:28:54
13,32,D-Glucosaminic Acid,F2,0.043,86,15/06/2012,12:28:54
13,32,Itaconic Acid,F3,0.041,87,15/06/2012,12:28:54
13,32,Glycyl-L-Glutamic Acid,F4,0.044,88,15/06/2012,12:28:54
13,32,D-Cellobiose,G1,0.044,89,15/06/2012,12:28:54
13,32,Glucose-1-Phosphate,G2,0.041,90,15/06/2012,12:28:54
13,32,_-Ketobutyric Acid,G3,0.039,91,15/06/2012,12:28:54
13,32,Phenylethyl-amine,G4,0.043,92,15/06/2012,12:28:54
13,32,_-D-Lactose,H1,0.041,93,15/06/2012,12:28:54
13,32,D L-_-Glycerol Phosphate,H2,0.086,94,15/06/2012,12:28:54
13,32,D-Malic Acid,H3,0.042,95,15/06/2012,12:28:54
13,32,Putrescine,H4,0.051,96,15/06/2012,12:28:54
40,32,Water,A1,0.063,1,16/06/2012,16:49:13
40,32,_-Methyl-D-Glucoside,A2,0.058,2,16/06/2012,16:49:13
40,32,D-Galactonic Acid _-Lactone,A3,0.447,3,16/06/2012,16:49:13
40,32,L-Arginine,A4,0.204,4,16/06/2012,16:49:13
40,32,Pyruvic Acid Methyl Ester,B1,0.074,5,16/06/2012,16:49:13
40,32,D-Xylose,B2,0.075,6,16/06/2012,16:49:13
40,32,D-Galacturonic Acid,B3,0.387,7,16/06/2012,16:49:13
40,32,L-Asparagine,B4,0.221,8,16/06/2012,16:49:13
40,32,Tween 40,C1,0.087,9,16/06/2012,16:49:13
40,32,i-Erythritol,C2,0.067,10,16/06/2012,16:49:13
40,32,2-Hydroxy Benzoic Acid,C3,0.499,11,16/06/2012,16:49:13
40,32,L-Phenylalanine,C4,0.311,12,16/06/2012,16:49:13
40,32,Tween 80,D1,0.31,13,16/06/2012,16:49:13
40,32,D-Mannitol,D2,0.085,14,16/06/2012,16:49:13
40,32,4-Hydroxy Benzoic Acid,D3,0.335,15,16/06/2012,16:49:13
40,32,L-Serine,D4,0.757,16,16/06/2012,16:49:13
40,32,_-Cyclodextrin,E1,0.279,17,16/06/2012,16:49:13
40,32,N-Acetyl-D-Glucosamine,E2,0.061,18,16/06/2012,16:49:13
40,32,_-Hydroxybutyric Acid,E3,0.325,19,16/06/2012,16:49:13
40,32,L-Threonine,E4,0.671,20,16/06/2012,16:49:13
40,32,Glycogen,F1,0.271,21,16/06/2012,16:49:13
40,32,D-Glucosaminic Acid,F2,0.083,22,16/06/2012,16:49:13
40,32,Itaconic Acid,F3,0.33,23,16/06/2012,16:49:13
40,32,Glycyl-L-Glutamic Acid,F4,0.693,24,16/06/2012,16:49:13
40,32,D-Cellobiose,G1,0.511,25,16/06/2012,16:49:13
40,32,Glucose-1-Phosphate,G2,0.077,26,16/06/2012,16:49:13
40,32,_-Ketobutyric Acid,G3,0.059,27,16/06/2012,16:49:13
40,32,Phenylethyl-amine,G4,0.084,28,16/06/2012,16:49:13
40,32,_-D-Lactose,H1,0.386,29,16/06/2012,16:49:13
40,32,D L-_-Glycerol Phosphate,H2,0.075,30,16/06/2012,16:49:13
40,32,D-Malic Acid,H3,0.058,31,16/06/2012,16:49:13
40,32,Putrescine,H4,0.081,32,16/06/2012,16:49:13
40,32,Water,A1,0.592,33,16/06/2012,16:49:13
40,32,_-Methyl-D-Glucoside,A2,0.079,34,16/06/2012,16:49:13
40,32,D-Galactonic Acid _-Lactone,A3,0.055,35,16/06/2012,16:49:13
40,32,L-Arginine,A4,0.091,36,16/06/2012,16:49:13
40,32,Pyruvic Acid Methyl Ester,B1,0.697,37,16/06/2012,16:49:13
40,32,D-Xylose,B2,0.341,38,16/06/2012,16:49:13
40,32,D-Galacturonic Acid,B3,0.201,39,16/06/2012,16:49:13
40,32,L-Asparagine,B4,0.328,40,16/06/2012,16:49:13
40,32,Tween 40,C1,0.663,41,16/06/2012,16:49:13
40,32,i-Erythritol,C2,0.346,42,16/06/2012,16:49:13
40,32,2-Hydroxy Benzoic Acid,C3,0.231,43,16/06/2012,16:49:13
40,32,L-Phenylalanine,C4,0.375,44,16/06/2012,16:49:13
40,32,Tween 80,D1,0.689,45,16/06/2012,16:49:13
40,32,D-Mannitol,D2,0.409,46,16/06/2012,16:49:13
40,32,4-Hydroxy Benzoic Acid,D3,0.253,47,16/06/2012,16:49:13
40,32,L-Serine,D4,0.443,48,16/06/2012,16:49:13
40,32,_-Cyclodextrin,E1,0.06,49,16/06/2012,16:49:13
40,32,N-Acetyl-D-Glucosamine,E2,0.154,50,16/06/2012,16:49:13
40,32,_-Hydroxybutyric Acid,E3,0.068,51,16/06/2012,16:49:13
40,32,L-Threonine,E4,0.058,52,16/06/2012,16:49:13
40,32,Glycogen,F1,0.062,53,16/06/2012,16:49:13
40,32,D-Glucosaminic Acid,F2,0.134,54,16/06/2012,16:49:13
40,32,Itaconic Acid,F3,0.072,55,16/06/2012,16:49:13
40,32,Glycyl-L-Glutamic Acid,F4,0.069,56,16/06/2012,16:49:13
40,32,D-Cellobiose,G1,0.065,57,16/06/2012,16:49:13
40,32,Glucose-1-Phosphate,G2,0.183,58,16/06/2012,16:49:13
40,32,_-Ketobutyric Acid,G3,0.094,59,16/06/2012,16:49:13
40,32,Phenylethyl-amine,G4,0.065,60,16/06/2012,16:49:13
40,32,_-D-Lactose,H1,0.307,61,16/06/2012,16:49:13
40,32,D L-_-Glycerol Phosphate,H2,0.09,62,16/06/2012,16:49:13
40,32,D-Malic Acid,H3,0.343,63,16/06/2012,16:49:13
40,32,Putrescine,H4,0.093,64,16/06/2012,16:49:13
40,32,Water,A1,0.372,65,16/06/2012,16:49:13
40,32,_-Methyl-D-Glucoside,A2,0.087,66,16/06/2012,16:49:13
40,32,D-Galactonic Acid _-Lactone,A3,0.358,67,16/06/2012,16:49:13
40,32,L-Arginine,A4,0.099,68,16/06/2012,16:49:13
40,32,Pyruvic Acid Methyl Ester,B1,0.351,69,16/06/2012,16:49:13
40,32,D-Xylose,B2,0.095,70,16/06/2012,16:49:13
40,32,D-Galacturonic Acid,B3,0.367,71,16/06/2012,16:49:13
40,32,L-Asparagine,B4,0.082,72,16/06/2012,16:49:13
40,32,Tween 40,C1,0.178,73,16/06/2012,16:49:13
40,32,i-Erythritol,C2,0.076,74,16/06/2012,16:49:13
40,32,2-Hydroxy Benzoic Acid,C3,0.06,75,16/06/2012,16:49:13
40,32,L-Phenylalanine,C4,0.07,76,16/06/2012,16:49:13
40,32,Tween 80,D1,0.161,77,16/06/2012,16:49:13
40,32,D-Mannitol,D2,0.075,78,16/06/2012,16:49:13
40,32,4-Hydroxy Benzoic Acid,D3,0.06,79,16/06/2012,16:49:13
40,32,L-Serine,D4,0.083,80,16/06/2012,16:49:13
40,32,_-Cyclodextrin,E1,0.23,81,16/06/2012,16:49:13
40,32,N-Acetyl-D-Glucosamine,E2,0.092,82,16/06/2012,16:49:13
40,32,_-Hydroxybutyric Acid,E3,0.064,83,16/06/2012,16:49:13
40,32,L-Threonine,E4,0.067,84,16/06/2012,16:49:13
40,32,Glycogen,F1,0.093,85,16/06/2012,16:49:13
40,32,D-Glucosaminic Acid,F2,0.196,86,16/06/2012,16:49:13
40,32,Itaconic Acid,F3,0.091,87,16/06/2012,16:49:13
40,32,Glycyl-L-Glutamic Acid,F4,0.11,88,16/06/2012,16:49:13
40,32,D-Cellobiose,G1,0.113,89,16/06/2012,16:49:13
40,32,Glucose-1-Phosphate,G2,0.181,90,16/06/2012,16:49:13
40,32,_-Ketobutyric Acid,G3,0.086,91,16/06/2012,16:49:13
40,32,Phenylethyl-amine,G4,0.118,92,16/06/2012,16:49:13
40,32,_-D-Lactose,H1,0.105,93,16/06/2012,16:49:13
40,32,D L-_-Glycerol Phosphate,H2,0.193,94,16/06/2012,16:49:13
40,32,D-Malic Acid,H3,0.086,95,16/06/2012,16:49:13
40,32,Putrescine,H4,0.153,96,16/06/2012,16:49:13
46,32,Water,A1,0.062,1,16/06/2012,22:34:33
46,32,_-Methyl-D-Glucoside,A2,0.056,2,16/06/2012,22:34:33
46,32,D-Galactonic Acid _-Lactone,A3,0.691,3,16/06/2012,22:34:33
46,32,L-Arginine,A4,0.31,4,16/06/2012,22:34:33
46,32,Pyruvic Acid Methyl Ester,B1,0.07,5,16/06/2012,22:34:33
46,32,D-Xylose,B2,0.064,6,16/06/2012,22:34:33
46,32,D-Galacturonic Acid,B3,0.676,7,16/06/2012,22:34:33
46,32,L-Asparagine,B4,0.401,8,16/06/2012,22:34:33
46,32,Tween 40,C1,0.066,9,16/06/2012,22:34:33
46,32,i-Erythritol,C2,0.062,10,16/06/2012,22:34:33
46,32,2-Hydroxy Benzoic Acid,C3,0.777,11,16/06/2012,22:34:33
46,32,L-Phenylalanine,C4,0.592,12,16/06/2012,22:34:33
46,32,Tween 80,D1,0.436,13,16/06/2012,22:34:33
46,32,D-Mannitol,D2,0.093,14,16/06/2012,22:34:33
46,32,4-Hydroxy Benzoic Acid,D3,0.504,15,16/06/2012,22:34:33
46,32,L-Serine,D4,0.844,16,16/06/2012,22:34:33
46,32,_-Cyclodextrin,E1,0.371,17,16/06/2012,22:34:33
46,32,N-Acetyl-D-Glucosamine,E2,0.083,18,16/06/2012,22:34:33
46,32,_-Hydroxybutyric Acid,E3,0.477,19,16/06/2012,22:34:33
46,32,L-Threonine,E4,0.79,20,16/06/2012,22:34:33
46,32,Glycogen,F1,0.368,21,16/06/2012,22:34:33
46,32,D-Glucosaminic Acid,F2,0.089,22,16/06/2012,22:34:33
46,32,Itaconic Acid,F3,0.5,23,16/06/2012,22:34:33
46,32,Glycyl-L-Glutamic Acid,F4,0.924,24,16/06/2012,22:34:33
46,32,D-Cellobiose,G1,0.563,25,16/06/2012,22:34:33
46,32,Glucose-1-Phosphate,G2,0.091,26,16/06/2012,22:34:33
46,32,_-Ketobutyric Acid,G3,0.058,27,16/06/2012,22:34:33
46,32,Phenylethyl-amine,G4,0.083,28,16/06/2012,22:34:33
46,32,_-D-Lactose,H1,0.506,29,16/06/2012,22:34:33
46,32,D L-_-Glycerol Phosphate,H2,0.082,30,16/06/2012,22:34:33
46,32,D-Malic Acid,H3,0.057,31,16/06/2012,22:34:33
46,32,Putrescine,H4,0.079,32,16/06/2012,22:34:33
46,32,Water,A1,0.67,33,16/06/2012,22:34:33
46,32,_-Methyl-D-Glucoside,A2,0.087,34,16/06/2012,22:34:33
46,32,D-Galactonic Acid _-Lactone,A3,0.055,35,16/06/2012,22:34:33
46,32,L-Arginine,A4,0.092,36,16/06/2012,22:34:33
46,32,Pyruvic Acid Methyl Ester,B1,0.742,37,16/06/2012,22:34:33
46,32,D-Xylose,B2,0.463,38,16/06/2012,22:34:33
46,32,D-Galacturonic Acid,B3,0.275,39,16/06/2012,22:34:33
46,32,L-Asparagine,B4,0.436,40,16/06/2012,22:34:33
46,32,Tween 40,C1,0.756,41,16/06/2012,22:34:33
46,32,i-Erythritol,C2,0.453,42,16/06/2012,22:34:33
46,32,2-Hydroxy Benzoic Acid,C3,0.276,43,16/06/2012,22:34:33
46,32,L-Phenylalanine,C4,0.482,44,16/06/2012,22:34:33
46,32,Tween 80,D1,0.749,45,16/06/2012,22:34:33
46,32,D-Mannitol,D2,0.527,46,16/06/2012,22:34:33
46,32,4-Hydroxy Benzoic Acid,D3,0.306,47,16/06/2012,22:34:33
46,32,L-Serine,D4,0.542,48,16/06/2012,22:34:33
46,32,_-Cyclodextrin,E1,0.058,49,16/06/2012,22:34:33
46,32,N-Acetyl-D-Glucosamine,E2,0.216,50,16/06/2012,22:34:33
46,32,_-Hydroxybutyric Acid,E3,0.069,51,16/06/2012,22:34:33
46,32,L-Threonine,E4,0.058,52,16/06/2012,22:34:33
46,32,Glycogen,F1,0.061,53,16/06/2012,22:34:33
46,32,D-Glucosaminic Acid,F2,0.202,54,16/06/2012,22:34:33
46,32,Itaconic Acid,F3,0.073,55,16/06/2012,22:34:33
46,32,Glycyl-L-Glutamic Acid,F4,0.07,56,16/06/2012,22:34:33
46,32,D-Cellobiose,G1,0.063,57,16/06/2012,22:34:33
46,32,Glucose-1-Phosphate,G2,0.226,58,16/06/2012,22:34:33
46,32,_-Ketobutyric Acid,G3,0.098,59,16/06/2012,22:34:33
46,32,Phenylethyl-amine,G4,0.068,60,16/06/2012,22:34:33
46,32,_-D-Lactose,H1,0.398,61,16/06/2012,22:34:33
46,32,D L-_-Glycerol Phosphate,H2,0.114,62,16/06/2012,22:34:33
46,32,D-Malic Acid,H3,0.413,63,16/06/2012,22:34:33
46,32,Putrescine,H4,0.105,64,16/06/2012,22:34:33
46,32,Water,A1,0.48,65,16/06/2012,22:34:33
46,32,_-Methyl-D-Glucoside,A2,0.095,66,16/06/2012,22:34:33
46,32,D-Galactonic Acid _-Lactone,A3,0.441,67,16/06/2012,22:34:33
46,32,L-Arginine,A4,0.117,68,16/06/2012,22:34:33
46,32,Pyruvic Acid Methyl Ester,B1,0.473,69,16/06/2012,22:34:33
46,32,D-Xylose,B2,0.102,70,16/06/2012,22:34:33
46,32,D-Galacturonic Acid,B3,0.504,71,16/06/2012,22:34:33
46,32,L-Asparagine,B4,0.086,72,16/06/2012,22:34:33
46,32,Tween 40,C1,0.272,73,16/06/2012,22:34:33
46,32,i-Erythritol,C2,0.078,74,16/06/2012,22:34:33
46,32,2-Hydroxy Benzoic Acid,C3,0.061,75,16/06/2012,22:34:33
46,32,L-Phenylalanine,C4,0.068,76,16/06/2012,22:34:33
46,32,Tween 80,D1,0.252,77,16/06/2012,22:34:33
46,32,D-Mannitol,D2,0.073,78,16/06/2012,22:34:33
46,32,4-Hydroxy Benzoic Acid,D3,0.06,79,16/06/2012,22:34:33
46,32,L-Serine,D4,0.08,80,16/06/2012,22:34:33
46,32,_-Cyclodextrin,E1,0.319,81,16/06/2012,22:34:33
46,32,N-Acetyl-D-Glucosamine,E2,0.08,82,16/06/2012,22:34:33
46,32,_-Hydroxybutyric Acid,E3,0.063,83,16/06/2012,22:34:33
46,32,L-Threonine,E4,0.064,84,16/06/2012,22:34:33
46,32,Glycogen,F1,0.176,85,16/06/2012,22:34:33
46,32,D-Glucosaminic Acid,F2,0.257,86,16/06/2012,22:34:33
46,32,Itaconic Acid,F3,0.15,87,16/06/2012,22:34:33
46,32,Glycyl-L-Glutamic Acid,F4,0.164,88,16/06/2012,22:34:33
46,32,D-Cellobiose,G1,0.184,89,16/06/2012,22:34:33
46,32,Glucose-1-Phosphate,G2,0.217,90,16/06/2012,22:34:33
46,32,_-Ketobutyric Acid,G3,0.123,91,16/06/2012,22:34:33
46,32,Phenylethyl-amine,G4,0.181,92,16/06/2012,22:34:33
46,32,_-D-Lactose,H1,0.178,93,16/06/2012,22:34:33
46,32,D L-_-Glycerol Phosphate,H2,0.231,94,16/06/2012,22:34:33
46,32,D-Malic Acid,H3,0.151,95,16/06/2012,22:34:33
46,32,Putrescine,H4,0.202,96,16/06/2012,22:34:33
60,32,Water,A1,0.063,1,17/06/2012,11:15:26
60,32,_-Methyl-D-Glucoside,A2,0.057,2,17/06/2012,11:15:26
60,32,D-Galactonic Acid _-Lactone,A3,1.175,3,17/06/2012,11:15:26
60,32,L-Arginine,A4,0.611,4,17/06/2012,11:15:26
60,32,Pyruvic Acid Methyl Ester,B1,0.056,5,17/06/2012,11:15:26
60,32,D-Xylose,B2,0.059,6,17/06/2012,11:15:26
60,32,D-Galacturonic Acid,B3,1.156,7,17/06/2012,11:15:26
60,32,L-Asparagine,B4,0.726,8,17/06/2012,11:15:26
60,32,Tween 40,C1,0.059,9,17/06/2012,11:15:26
60,32,i-Erythritol,C2,0.058,10,17/06/2012,11:15:26
60,32,2-Hydroxy Benzoic Acid,C3,1.25,11,17/06/2012,11:15:26
60,32,L-Phenylalanine,C4,0.701,12,17/06/2012,11:15:26
60,32,Tween 80,D1,0.649,13,17/06/2012,11:15:26
60,32,D-Mannitol,D2,0.128,14,17/06/2012,11:15:26
60,32,4-Hydroxy Benzoic Acid,D3,0.895,15,17/06/2012,11:15:26
60,32,L-Serine,D4,1.181,16,17/06/2012,11:15:26
60,32,_-Cyclodextrin,E1,0.569,17,17/06/2012,11:15:26
60,32,N-Acetyl-D-Glucosamine,E2,0.103,18,17/06/2012,11:15:26
60,32,_-Hydroxybutyric Acid,E3,0.915,19,17/06/2012,11:15:26
60,32,L-Threonine,E4,1.083,20,17/06/2012,11:15:26
60,32,Glycogen,F1,0.563,21,17/06/2012,11:15:26
60,32,D-Glucosaminic Acid,F2,0.134,22,17/06/2012,11:15:26
60,32,Itaconic Acid,F3,1.064,23,17/06/2012,11:15:26
60,32,Glycyl-L-Glutamic Acid,F4,1.156,24,17/06/2012,11:15:26
60,32,D-Cellobiose,G1,0.805,25,17/06/2012,11:15:26
60,32,Glucose-1-Phosphate,G2,0.135,26,17/06/2012,11:15:26
60,32,_-Ketobutyric Acid,G3,0.056,27,17/06/2012,11:15:26
60,32,Phenylethyl-amine,G4,0.083,28,17/06/2012,11:15:26
60,32,_-D-Lactose,H1,0.744,29,17/06/2012,11:15:26
60,32,D L-_-Glycerol Phosphate,H2,0.128,30,17/06/2012,11:15:26
60,32,D-Malic Acid,H3,0.055,31,17/06/2012,11:15:26
60,32,Putrescine,H4,0.077,32,17/06/2012,11:15:26
60,32,Water,A1,0.939,33,17/06/2012,11:15:26
60,32,_-Methyl-D-Glucoside,A2,0.115,34,17/06/2012,11:15:26
60,32,D-Galactonic Acid _-Lactone,A3,0.05,35,17/06/2012,11:15:26
60,32,L-Arginine,A4,0.095,36,17/06/2012,11:15:26
60,32,Pyruvic Acid Methyl Ester,B1,0.904,37,17/06/2012,11:15:26
60,32,D-Xylose,B2,0.812,38,17/06/2012,11:15:26
60,32,D-Galacturonic Acid,B3,0.414,39,17/06/2012,11:15:26
60,32,L-Asparagine,B4,0.609,40,17/06/2012,11:15:26
60,32,Tween 40,C1,0.824,41,17/06/2012,11:15:26
60,32,i-Erythritol,C2,0.807,42,17/06/2012,11:15:26
60,32,2-Hydroxy Benzoic Acid,C3,0.423,43,17/06/2012,11:15:26
60,32,L-Phenylalanine,C4,0.641,44,17/06/2012,11:15:26
60,32,Tween 80,D1,0.863,45,17/06/2012,11:15:26
60,32,D-Mannitol,D2,0.89,46,17/06/2012,11:15:26
60,32,4-Hydroxy Benzoic Acid,D3,0.561,47,17/06/2012,11:15:26
60,32,L-Serine,D4,0.706,48,17/06/2012,11:15:26
60,32,_-Cyclodextrin,E1,0.057,49,17/06/2012,11:15:26
60,32,N-Acetyl-D-Glucosamine,E2,0.369,50,17/06/2012,11:15:26
60,32,_-Hydroxybutyric Acid,E3,0.071,51,17/06/2012,11:15:26
60,32,L-Threonine,E4,0.058,52,17/06/2012,11:15:26
60,32,Glycogen,F1,0.061,53,17/06/2012,11:15:26
60,32,D-Glucosaminic Acid,F2,0.32,54,17/06/2012,11:15:26
60,32,Itaconic Acid,F3,0.075,55,17/06/2012,11:15:26
60,32,Glycyl-L-Glutamic Acid,F4,0.071,56,17/06/2012,11:15:26
